﻿지하철역ID,출입구번호,정류장ID,주변건물,출구와정류장간이동거리,지하철역X좌표,지하철역Y좌표
﻿1003000321,﻿5,﻿51499,﻿대조초등학교.대조주민센터.연지시장.대조초등학교.대조동사무소.대조초등학교.대조주민센터.연지시장.대조초등학교.대조동사무소,﻿110,﻿193026.8,﻿457779.1
﻿1003000321,﻿5,﻿6595,﻿대조초등학교.대조주민센터.연지시장.대조초등학교.대조동사무소.대조초등학교.대조주민센터.연지시장.대조초등학교.대조동사무소,﻿86,﻿193020.4,﻿457754.6
﻿1061075129,﻿1,﻿56718,﻿조안면체육공원.조안면복지회관.진중생태문화회관.조안보건지소.진중리생태마을.운길산.진중삼거리.양수교.진중리.조안리.수종사,﻿164,﻿227569.46261,﻿450574.43117
﻿1069073132,﻿3,﻿51871,﻿인천시립롤러경기장.대건고등학교.승기수질환경사업소.연수구민방위교육장.송도신도시. 인천시평생학습관,﻿41,﻿171069.99469,﻿433307.16802
﻿1005000518,﻿2,﻿3974,﻿경인고속도로(400).신정초등학교(500).화곡2동.화곡2동 파출소(500).화곡2동사무소(500).화곡전화국.경인고속도로(400).신정초등학교(500).화곡2동.화곡2동 파출소(500).화곡2동사무소(500).화곡전화국,﻿53,﻿186479.3,﻿448021.9
﻿1005000518,﻿2,﻿3973,﻿경인고속도로(400).신정초등학교(500).화곡2동.화곡2동 파출소(500).화곡2동사무소(500).화곡전화국.경인고속도로(400).신정초등학교(500).화곡2동.화곡2동 파출소(500).화곡2동사무소(500).화곡전화국,﻿55,﻿186406.8,﻿448098.5
﻿1005000518,﻿3,﻿3974,﻿곰달래길.화곡1동.화곡1동사무소.곰달래길.화곡1동.화곡1동사무소,﻿61,﻿186479.3,﻿448021.9
﻿1005000518,﻿3,﻿3973,﻿곰달래길.화곡1동.화곡1동사무소.곰달래길.화곡1동.화곡1동사무소,﻿45,﻿186406.8,﻿448098.5
﻿1005000518,﻿4,﻿3974,﻿중앙하이츠아파트(400).화곡7동.화곡7동사무소.화곡터널.중앙하이츠아파트(400).화곡7동.화곡7동사무소.화곡터널,﻿123,﻿186479.3,﻿448021.9
﻿1005000518,﻿4,﻿3973,﻿중앙하이츠아파트(400).화곡7동.화곡7동사무소.화곡터널.중앙하이츠아파트(400).화곡7동.화곡7동사무소.화곡터널,﻿18,﻿186406.8,﻿448098.5
﻿1005000519,﻿1,﻿3517,﻿신월동방면.신정5동.양강중학교 (500).양강초등학교방면.양동초등학교 (500),﻿25,﻿187121.9,﻿447253.0
﻿1005000519,﻿1,﻿3518,﻿신월동방면.신정5동.양강중학교 (500).양강초등학교방면.양동초등학교 (500),﻿6,﻿187127.5,﻿447278.0
﻿1005000519,﻿4,﻿3517,﻿신호아파트 (50),﻿60,﻿187121.9,﻿447253.0
﻿1005000519,﻿4,﻿3518,﻿신호아파트 (50),﻿53,﻿187127.5,﻿447278.0
﻿1005000519,﻿5,﻿3517,﻿신정4동.신정네거리방면.신정제일시장(500),﻿21,﻿187121.9,﻿447253.0
﻿1006000648,﻿2,﻿2534,﻿신내역 환승주차장(20).신내1동.신내전화국(50),﻿175,﻿208261.4,﻿457337.8
﻿1006000648,﻿2,﻿6038,﻿신내역 환승주차장(20).신내1동.신내전화국(50),﻿120,﻿208093.5,﻿457411.4
﻿1006000648,﻿2,﻿7222,﻿신내역 환승주차장(20).신내1동.신내전화국(50),﻿21,﻿208198.0,﻿457481.0
﻿1006000648,﻿2,﻿7221,﻿신내역 환승주차장(20).신내1동.신내전화국(50),﻿55,﻿208205.5,﻿457444.2
﻿1006000648,﻿2,﻿33123,﻿신내역 환승주차장(20).신내1동.신내전화국(50),﻿102,﻿208104.0,﻿457426.8
﻿1067080122,﻿1,﻿50095,﻿,﻿116,﻿210212.88142,﻿459441.44921
﻿1067080122,﻿1,﻿7233,﻿공릉동.공릉동근린공원(500),﻿184,﻿207914.1,﻿457433.2
﻿1067080122,﻿2,﻿2534,﻿신내역 환승주차장(20).신내1동.신내전화국(50),﻿175,﻿208261.4,﻿457337.8
﻿1067080122,﻿2,﻿6038,﻿신내역 환승주차장(20).신내1동.신내전화국(50),﻿120,﻿208093.5,﻿457411.4
﻿1067080122,﻿2,﻿7222,﻿신내역 환승주차장(20).신내1동.신내전화국(50),﻿21,﻿208198.0,﻿457481.0
﻿1067080122,﻿2,﻿7221,﻿신내역 환승주차장(20).신내1동.신내전화국(50),﻿55,﻿208205.5,﻿457444.2
﻿1067080122,﻿2,﻿33123,﻿신내역 환승주차장(20).신내1동.신내전화국(50),﻿102,﻿208104.0,﻿457426.8
﻿1005000520,﻿1,﻿4162,﻿신월I.C방면 (1800).신정5동 (200),﻿159,﻿188010.2,﻿447553.1
﻿1005000520,﻿1,﻿30432,﻿신월I.C방면 (1800).신정5동 (200),﻿197,﻿188117.9,﻿447371.3
﻿1005000520,﻿1,﻿3521,﻿신월I.C방면 (1800).신정5동 (200),﻿43,﻿187900.6,﻿447382.3
﻿1005000520,﻿1,﻿3522,﻿신월I.C방면 (1800).신정5동 (200),﻿56,﻿187872.7,﻿447399.3
﻿1005000520,﻿1,﻿35167,﻿신월I.C방면 (1800).신정5동 (200),﻿115,﻿188004.7,﻿447333.5
﻿1005000520,﻿1,﻿35168,﻿신월I.C방면 (1800).신정5동 (200),﻿147,﻿188043.6,﻿447329.9
﻿1005000520,﻿2,﻿4162,﻿농협신정동지점 (100).목동로데오거리 (100).신정서부시장 (1500).화곡4동 (8000),﻿120,﻿188010.2,﻿447553.1
﻿1005000520,﻿2,﻿30432,﻿농협신정동지점 (100).목동로데오거리 (100).신정서부시장 (1500).화곡4동 (8000),﻿144,﻿188117.9,﻿447371.3
﻿1005000520,﻿2,﻿4923,﻿농협신정동지점 (100).목동로데오거리 (100).신정서부시장 (1500).화곡4동 (8000),﻿200,﻿188030.1,﻿447238.0
﻿1005000520,﻿2,﻿3521,﻿농협신정동지점 (100).목동로데오거리 (100).신정서부시장 (1500).화곡4동 (8000),﻿101,﻿187900.6,﻿447382.3
﻿1005000520,﻿2,﻿4161,﻿농협신정동지점 (100).목동로데오거리 (100).신정서부시장 (1500).화곡4동 (8000),﻿197,﻿187972.4,﻿447631.2
﻿1005000520,﻿2,﻿3522,﻿농협신정동지점 (100).목동로데오거리 (100).신정서부시장 (1500).화곡4동 (8000),﻿120,﻿187872.7,﻿447399.3
﻿1005000520,﻿2,﻿35167,﻿농협신정동지점 (100).목동로데오거리 (100).신정서부시장 (1500).화곡4동 (8000),﻿102,﻿188004.7,﻿447333.5
﻿1005000520,﻿2,﻿35168,﻿농협신정동지점 (100).목동로데오거리 (100).신정서부시장 (1500).화곡4동 (8000),﻿118,﻿188043.6,﻿447329.9
﻿1005000520,﻿3,﻿4162,﻿등촌로 (900).목동사거리방면.파리공원방면 (3400).목동사거리방면(200).파리공원(3400),﻿90,﻿188010.2,﻿447553.1
﻿1005000520,﻿3,﻿30432,﻿등촌로 (900).목동사거리방면.파리공원방면 (3400).목동사거리방면(200).파리공원(3400),﻿137,﻿188117.9,﻿447371.3
﻿1005000520,﻿3,﻿3521,﻿등촌로 (900).목동사거리방면.파리공원방면 (3400).목동사거리방면(200).파리공원(3400),﻿139,﻿187900.6,﻿447382.3
﻿1005000520,﻿3,﻿4161,﻿등촌로 (900).목동사거리방면.파리공원방면 (3400).목동사거리방면(200).파리공원(3400),﻿174,﻿187972.4,﻿447631.2
﻿1006000648,﻿1,﻿7233,﻿공릉동.공릉동근린공원(500),﻿184,﻿207914.1,﻿457433.2
﻿1067080122,﻿1,﻿50122,﻿,﻿87,﻿210190.11004,﻿459422.74353
﻿1075075238,﻿4,﻿56250,﻿,﻿73,﻿209665.07311,﻿418171.63386
﻿1075075239,﻿2,﻿52042,﻿,﻿102,﻿206975.64959,﻿417737.74769
﻿1075075239,﻿3,﻿52034,﻿,﻿124,﻿206870.10291,﻿417679.59302
﻿1075075239,﻿3,﻿52042,﻿,﻿5,﻿206975.64959,﻿417737.74769
﻿1075075239,﻿4,﻿52034,﻿,﻿113,﻿206870.10291,﻿417679.59302
﻿1075075239,﻿4,﻿52042,﻿,﻿66,﻿206975.64959,﻿417737.74769
﻿1075075239,﻿5,﻿52042,﻿,﻿122,﻿206975.64959,﻿417737.74769
﻿1075075240,﻿1,﻿52033,﻿,﻿65,﻿206374.11729,﻿417023.59028
﻿1075075240,﻿1,﻿52111,﻿,﻿184,﻿206202.11911,﻿416994.58776
﻿1075075240,﻿1,﻿59021,﻿,﻿141,﻿206452.91258,﻿416835.9731
﻿1075075240,﻿2,﻿52033,﻿,﻿123,﻿206374.11729,﻿417023.59028
﻿1075075240,﻿2,﻿52131,﻿,﻿161,﻿206257.12187,﻿416794.59022
﻿1075075240,﻿2,﻿59021,﻿,﻿97,﻿206452.91258,﻿416835.9731
﻿1075075240,﻿3,﻿52033,﻿,﻿149,﻿206374.11729,﻿417023.59028
﻿1075075240,﻿3,﻿52111,﻿,﻿196,﻿206202.11911,﻿416994.58776
﻿1075075240,﻿3,﻿52131,﻿,﻿129,﻿206257.12187,﻿416794.59022
﻿1075075240,﻿3,﻿59021,﻿,﻿102,﻿206452.91258,﻿416835.9731
﻿1075075240,﻿4,﻿52033,﻿,﻿170,﻿206374.11729,﻿417023.59028
﻿1006000612,﻿9,﻿3039,﻿,﻿109,﻿193860.6,﻿456729.1
﻿1006000612,﻿9,﻿3038,﻿,﻿101,﻿193825.0,﻿456721.1
﻿1006000612,﻿9,﻿6091,﻿,﻿44,﻿193838.8,﻿456834.6
﻿1006000612,﻿9,﻿6090,﻿,﻿140,﻿193897.9,﻿456915.5
﻿1006000612,﻿9,﻿35267,﻿,﻿170,﻿193863.6,﻿456661.3
﻿1006000612,﻿9,﻿35264,﻿,﻿114,﻿193863.9,﻿456725.1
﻿1006000612,﻿9,﻿6612,﻿,﻿140,﻿193710.2,﻿456928.5
﻿1006000613,﻿1,﻿6085,﻿북한산불광매표소.불광1파출소.불광제1동.불광중교.연천초등학교,﻿165,﻿194104.1,﻿457561.9
﻿1006000613,﻿1,﻿6083,﻿북한산불광매표소.불광1파출소.불광제1동.불광중교.연천초등학교,﻿31,﻿194068.1,﻿457706.3
﻿1006000613,﻿1,﻿6082,﻿북한산불광매표소.불광1파출소.불광제1동.불광중교.연천초등학교,﻿12,﻿194050.0,﻿457711.9
﻿1006000613,﻿1,﻿6084,﻿북한산불광매표소.불광1파출소.불광제1동.불광중교.연천초등학교,﻿159,﻿194091.0,﻿457563.7
﻿1006000615,﻿1,﻿6073,﻿대조동.대조동사무소.대조초등학교.동명여자정보산업고교.삼성타운아파트,﻿102,﻿192776.5,﻿456814.8
﻿1007000740,﻿5,﻿32659,﻿노량진2동사무소(400).노량진2파출소(5).동작구청.동작구의회(500).삼거리시장(200).일신교회(150),﻿152,﻿194618.9,﻿444974.4
